"TOA5","CR1000_2","CR1000","86614","CR1000.Std.31.03","CPU:COMPASS_MU_programs.CR1","51035","Table1"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRa(13)","RedoxRa(14)","RedoxRa(15)","RedoxRa(16)","RedoxRa(17)","RedoxRa(18)","RedoxRa(19)","RedoxRa(20)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)","RedoxRb(13)","RedoxRb(14)","RedoxRb(15)","RedoxRb(16)","RedoxRb(17)","RedoxRb(18)","RedoxRb(19)","RedoxRb(20)"
"2023-06-05 12:30:00",8,"NAN",12.08,248.7051,418.9254,536.4828,574.0264,413.3194,509.6417,549.9034,572.8372,310.2019,426.2303,525.7803,554.3203,191.4554,278.6041,515.2477,561.9648,211.3314,444.5774,527.9888,567.7408,253.8015,418.2459,535.4635,571.9879,417.9062,509.132,549.7335,570.7986,560.6058,426.74,526.7996,552.7913,1472.355,878.6223,516.6068,560.2661,987.1759,450.1835,526.9695,566.3818
"2023-06-05 12:35:00",9,"NAN",12.09,249.0489,418.2527,537.3409,574.7152,417.0635,512.1981,551.9508,574.5453,306.9791,427.7661,528.337,557.557,158.5011,275.2109,514.5765,564.0125,190.6091,447.3027,530.0359,570.2982,254.825,418.5924,537.5107,573.6959,421.9901,513.3873,552.1207,574.0356,545.835,428.9553,530.5455,556.8774,1428.549,843.1308,522.561,558.0667,975.8096,452.9089,530.2057,569.2789
"2023-06-05 12:40:00",10,"NAN",12.09,247.5208,416.895,538.1921,575.5665,418.2541,513.8987,552.1226,575.7364,303.2427,428.617,530.3774,560.1071,127.4129,268.0767,517.806,565.2036,169.5441,448.4934,532.0762,571.6592,254.486,418.2541,538.8716,575.0569,424.2,515.0879,553.6515,575.5665,533.4353,430.6556,533.0956,560.1071,1400.013,820.8788,525.111,565.3735,979.8901,455.6285,531.2268,571.4893
"2023-06-05 12:45:00",11,"NAN",12.08,247.6932,415.88,538.5374,576.252,419.6175,515.9426,552.8078,577.781,299.6782,429.1311,532.0818,562.1515,98.024,259.7551,520.5295,564.1901,150.009,448.498,533.4409,573.0242,255.1682,417.5789,539.8965,576.4219,426.243,517.1318,554.5067,577.2714,526.6454,431.5095,535.6494,562.3214,1376.583,802.7095,526.9852,566.5685,969.3674,456.6526,534.7999,573.5339
"2023-06-05 12:50:00",12,"NAN",12.09,248.3791,414.8713,539.4006,576.7764,420.6475,516.1257,553.1617,577.2861,299.8558,428.9721,532.9448,563.6949,92.42014,262.6499,522.5815,567.0927,148.6537,449.6987,533.9641,574.228,256.5338,417.2497,541.0995,577.4559,428.4625,518.674,555.5402,578.4753,526.1492,432.3699,537.7017,564.3745,1377.638,802.73,528.1879,567.6024,960.3879,457.5136,535.663,574.228
"2023-06-05 12:55:00",13,"NAN",12.09,248.2085,413.8507,539.399,577.794,421.6656,517.4833,553.16,578.1338,283.2057,429.6504,534.6421,564.8824,4.417126,226.6325,522.0703,565.2222,96.15742,449.1877,535.4916,575.4156,256.8729,416.399,541.6075,578.4736,429.8203,519.3521,556.0482,579.4929,504.4018,433.0482,538.7194,566.2415,1272.812,753.1199,525.1283,568.4501,872.3823,457.1725,537.1904,576.0952
"2023-06-05 13:00:00",14,"NAN",12.09,248.3758,412.1475,539.7332,577.6181,422.8504,517.1381,554.5134,578.8073,278.6158,430.3255,535.8257,566.4055,-2.20854,228.1591,520.5358,567.9345,102.4423,449.183,535.9956,576.259,257.0401,415.0356,541.9417,578.9772,429.9857,520.196,555.7026,580.6761,500.3192,433.7232,540.0729,567.5947,1262.775,749.8842,530.3893,567.0851,845.0213,456.4882,538.2042,576.9385
"2023-06-05 13:05:00",15,"NAN",12.09,249.2341,411.4826,540.262,578.1483,423.2052,516.8167,552.3245,578.4881,290.6881,430.6806,536.8641,566.9353,20.72703,238.191,524.292,568.1246,113.6589,448.8592,537.034,576.2795,259.0879,414.7105,542.8104,578.8279,431.8698,520.8941,557.0815,581.0365,513.5887,435.0978,541.1115,569.1439,1284.906,756.7066,531.7673,569.9934,828.5717,458.0334,538.733,578.4881
"2023-06-05 13:10:00",16,"NAN",12.09,249.74,409.0979,540.4238,578.6493,425.4075,518.168,554.0151,580.0084,292.3827,432.0332,538.0453,568.2859,31.42986,245.8325,523.7745,569.4752,131.3259,448.6826,537.5356,577.6299,259.2539,412.8355,543.6517,580.5181,433.7321,522.2454,557.5828,581.5375,515.6197,436.4504,543.142,570.1547,1294.91,761.792,533.2884,568.116,822.7829,457.5169,540.7635,578.4794
"2023-06-05 13:15:00",17,"NAN",12.09,249.9144,407.2365,540.6034,578.9995,425.9248,518.1774,553.8552,580.6984,278.9663,432.5507,538.2249,568.6359,-29.90138,220.8625,525.4828,568.6359,99.8978,446.6519,538.055,578.3199,259.4285,410.8042,543.6615,581.2081,434.5894,521.7451,558.4423,582.3974,498.6395,436.9679,543.4916,571.0145,1217.462,726.8075,531.599,571.1844,762.3154,456.166,540.2636,580.3586
"2023-06-05 13:20:00",18,"NAN",12.09,250.4247,405.3685,540.6046,579.6804,426.6053,519.3678,554.1962,580.6998,279.9863,433.2312,539.0756,569.6566,-30.75092,221.5426,525.484,565.2394,102.9561,445.1239,538.396,578.8309,260.4484,409.1062,544.1724,581.7191,435.7797,522.0861,558.1038,582.7385,500.3396,437.6485,544.5122,571.8652,1213.727,723.0715,533.2992,571.3555,745.3276,454.8079,541.2842,580.1901
"2023-06-05 13:25:00",19,"NAN",12.09,251.1042,402.99,540.2648,579.5105,426.7752,517.8387,554.7059,580.6998,271.6615,433.571,539.2455,570.1663,-59.29322,210.6693,525.9937,569.4867,92.08288,442.5754,537.3766,579.3406,260.6183,406.8976,543.8326,582.0589,435.6098,521.4066,558.1038,583.4181,489.2965,437.9883,544.6821,572.5448,1175.331,706.082,533.8088,572.0352,715.2563,451.5799,541.7939,581.0396
"2023-06-05 13:30:00",20,"NAN",12.09,251.7831,400.9502,540.2634,580.0187,427.2838,517.4976,554.0248,580.6982,272.5102,434.4194,539.9236,570.5046,-55.38549,212.3677,526.502,569.825,95.9902,440.7054,538.3946,579.3391,261.8069,404.6879,544.0011,582.3972,436.9678,521.5751,558.1023,583.4166,488.6156,439.1764,545.1904,573.5627,1173.799,702.8521,532.4483,572.3734,706.4199,450.5593,541.9623,582.5671
"2023-06-05 13:35:00",21,"NAN",12.09,252.2935,397.5534,540.2648,580.1901,428.9839,517.3291,554.8758,581.0396,268.4335,434.9302,540.2648,571.1857,-73.73426,205.2327,522.5958,569.4867,88.85488,439.3474,538.2261,580.1901,262.3173,401.6309,543.6627,582.9084,437.1388,521.9163,558.4435,584.4374,482.6706,439.8571,545.7015,574.0739,1146.449,690.2818,534.6583,567.2781,681.6172,448.182,541.9638,582.9084
"2023-06-05 13:40:00",22,"NAN",12.09,252.6333,395.1749,539.4153,580.36,428.6441,516.6495,554.0263,581.5493,263.6764,434.7603,539.925,570.5061,-92.93235,199.1165,525.8238,568.8071,82.0591,437.3087,538.0562,580.8696,262.4872,399.2523,543.1531,582.9084,437.3087,520.8969,558.7834,584.0977,476.0447,440.1969,545.7015,574.4136,1120.625,679.2386,535.6777,573.7341,667.6858,452.4293,542.8133,589.3644
"2023-06-05 13:45:00",23,"NAN",12.09,253.8219,392.4555,538.9043,580.3585,429.3225,516.9879,554.1948,582.2273,275.0587,435.6086,541.1129,572.0336,-55.04571,215.2559,527.5214,568.126,102.9559,436.1183,538.2247,581.3778,264.0155,397.0427,542.9818,583.4166,438.6667,520.7256,558.612,584.4359,487.936,441.0452,547.2291,574.9218,1159.018,696.0564,536.3558,573.2229,681.6154,446.8216,541.9623,583.5864
"2023-06-05 13:50:00",24,"NAN",12.09,255.5204,390.4161,538.9033,580.6972,430.0014,515.9677,554.1938,581.5467,271.1506,436.2874,541.4517,572.5423,-50.45848,216.2749,528.0301,570.5036,108.5622,435.9476,537.5442,581.7166,265.2043,394.6635,542.8109,583.7553,439.1756,520.215,558.9508,584.6048,480.7996,441.2144,547.5679,575.6004,1158.846,695.3755,535.3356,573.3918,685.012,446.4811,542.1313,584.265
"2023-06-05 13:55:00",25,"NAN",12.09,256.201,388.5488,535.8474,581.3792,431.5321,516.4794,554.5358,581.8888,300.7133,437.4785,542.6432,572.8844,45.87153,258.7494,529.7312,568.1274,155.2836,436.1193,538.056,581.8888,267.0742,393.3059,540.4346,584.0975,442.5753,520.8967,559.9724,585.4566,517.3289,443.4248,549.269,576.4522,1272,745.837,535.8474,573.9037,741.5897,446.9926,542.3034,585.1168
"2023-06-05 14:00:00",26,"NAN",12.09,256.8806,386.1704,535.8476,581.2095,432.5517,515.1204,555.7253,582.0589,281.6852,437.9883,542.6434,573.5642,-17.83893,233.0954,527.3528,570.1663,121.3047,434.2506,537.2067,582.0589,267.2442,391.0974,540.4348,584.4374,441.726,520.3872,559.6328,586.1364,494.903,443.255,548.9294,576.7922,1192.32,702.1744,538.5659,571.6954,688.0732,443.4249,542.1337,584.4374
"2023-06-05 14:05:00",27,"NAN",12.09,257.7294,384.6404,536.0161,581.2079,432.5505,514.4395,554.7044,582.2273,286.1018,437.9872,543.1516,573.5627,1.359153,242.6089,529.8999,570.6745,128.7798,433.0602,537.3752,581.7176,268.4328,389.5673,540.6032,584.6058,442.4044,519.3665,559.8013,585.6252,500.3383,444.1033,548.7581,577.3004,1215.083,711.3469,539.0742,574.4122,694.0176,443.9334,540.943,585.6252
"2023-06-05 14:10:00",28,"NAN",12.09,258.9194,382.9424,535.5078,581.0396,432.7216,513.4215,554.536,582.5686,279.9863,438.6679,543.3229,573.904,-20.38735,233.775,529.2217,570.8459,119.266,431.8721,536.3573,582.3987,269.4529,387.8694,539.7552,584.7772,442.7453,518.8582,559.6328,585.6267,492.0148,444.4443,549.7789,577.4717,1185.185,696.2281,539.2455,571.6954,681.4473,443.0851,540.9444,586.1364
"2023-06-05 14:15:00",29,"NAN",12.09,260.6183,381.5833,535.168,581.3793,433.571,512.7419,554.536,582.0589,275.0594,439.0077,543.4929,574.0739,-38.90586,226.8093,528.5421,570.5061,111.281,431.3624,535.6777,582.9084,271.3217,386.6801,539.4153,585.117,443.4249,518.0087,559.8027,585.7966,485.3889,444.6142,549.7789,577.9814,1155.793,685.6946,538.7358,574.4136,672.1031,442.2357,539.5853,586.3063
"2023-06-05 14:20:00",30,"NAN",12.09,261.128,380.2241,534.4884,581.889,433.4012,512.7419,554.3661,582.7385,274.04,439.1776,543.4929,574.2438,-23.27556,235.304,529.9013,566.0888,117.737,430.6828,535.168,583.2482,271.8314,385.6608,539.0756,585.117,443.4249,516.6495,560.1425,585.9665,481.8211,444.7841,549.7789,577.9814,1166.836,691.9807,537.3766,574.0739,689.2624,442.2357,539.7552,586.4762
"2023-06-05 14:25:00",31,"NAN",12.09,262.3173,379.0349,533.8088,581.5493,433.571,510.5333,554.8758,582.2288,272.8507,439.1776,543.6627,574.5836,-36.18755,229.0179,529.9013,570.676,113.4896,430.5129,533.639,583.4181,272.8507,384.1317,538.396,584.9471,443.4249,515.6301,559.463,586.1364,480.4619,444.1045,550.1187,578.1514,1144.75,682.4666,539.4153,574.4136,688.0732,440.7066,539.2455,585.6267
"2023-06-05 14:30:00",32,"NAN",12.09,263.3366,378.865,533.2992,582.0589,435.27,510.0236,554.536,582.3987,291.8789,439.5173,544.3423,574.5836,38.90586,259.599,531.0905,570.8459,141.0125,430.6828,534.4884,583.2482,274.8895,383.7919,538.396,585.7966,445.9733,515.4602,560.1425,586.3063,501.8687,445.6335,550.6284,579.1707,1222.562,715.9359,538.396,574.9233,715.766,442.4055,539.2455,587.1558
"2023-06-05 14:35:00",33,"NAN",12.09,264.8657,378.0155,532.2798,581.889,436.4592,509.344,555.3854,582.3987,294.2574,439.6872,544.852,575.0933,46.72102,262.827,528.5421,571.0157,151.546,431.5323,533.9788,583.9277,276.5884,383.4521,537.3766,585.9665,446.483,515.4602,560.4823,586.9858,502.5482,445.9733,551.8177,579.1707,1223.581,717.295,540.9444,570.1663,718.6542,442.0658,539.0756,587.6655
"2023-06-05 14:40:00",34,"NAN",12.09,265.7151,376.9961,531.94,582.0589,436.9689,507.815,554.8758,582.3987,279.4766,439.3474,544.5122,575.2631,-12.23241,238.7019,528.712,571.0157,120.7951,430.5129,533.4691,583.7579,276.5884,382.2629,536.3573,585.7966,446.1432,513.2516,560.3124,586.4762,482.1609,445.6335,550.9682,579.1707,1147.128,685.1849,540.095,575.433,677.5397,441.8959,536.8669,587.6655
"2023-06-05 14:45:00",35,"NAN",12.09,266.2249,375.4671,530.9207,582.0589,435.9496,506.9655,554.3661,583.588,273.8701,438.6679,544.5122,575.6029,-28.3724,229.8674,530.4109,568.8071,115.0186,429.1538,532.7895,583.9277,277.268,381.0736,535.8476,585.7966,445.8034,511.5527,559.9726,586.3063,472.307,444.7841,551.1381,579.3406,1118.756,672.1031,539.5853,574.9233,647.1285,441.0464,537.3766,587.8353
"2023-06-05 14:50:00",36,"NAN",12.09,267.7539,374.6176,530.2411,582.0589,435.9496,504.7569,554.1962,582.3987,271.8314,438.3281,544.3423,575.6029,-40.43492,224.091,530.0712,571.0157,113.8294,430.1732,531.6002,584.4374,278.2874,379.8843,534.9981,585.6267,445.9733,510.0236,559.6328,586.4762,469.2489,444.1045,551.1381,579.0008,1099.388,663.0986,539.0756,575.0933,636.5951,441.0464,536.8669,587.4955
"2023-06-05 14:55:00",37,"NAN",12.09,268.7733,374.1079,529.7314,582.5686,437.1388,504.4171,554.536,582.3987,289.5004,437.9883,544.6821,575.433,21.9164,249.5752,530.9207,568.9771,139.8233,430.5129,531.6002,584.4374,279.9863,379.5446,534.9981,586.1364,448.3519,509.5139,560.6522,586.6461,489.976,444.6142,551.8177,580.0202,1170.064,694.0195,535.168,575.2631,663.0986,442.5754,536.3573,589.0246
"2023-06-05 15:00:00",38,"NAN",12.09,269.283,372.9187,529.2217,582.0589,437.1388,502.0386,555.0457,582.3987,274.2099,437.8184,545.0219,575.9427,-34.99829,226.8093,529.7314,571.0157,115.6982,430.0032,530.2411,584.2676,280.6659,378.5252,534.3185,585.9665,447.3325,507.815,559.8027,587.3256,470.6081,443.5948,551.6478,579.8503,1100.068,663.9481,539.5853,572.8846,626.9111,439.3474,535.6777,587.6655
"2023-06-05 15:05:00",39,"NAN",12.09,270.4722,372.0692,528.3723,582.0589,437.4786,500.3396,554.536,582.5686,272.0013,436.9689,544.852,575.7728,-27.86271,230.8868,529.3916,570.8459,124.5327,430.1732,530.0712,584.4374,281.6852,377.3359,533.2992,585.9665,447.1626,505.7762,559.463,586.3063,467.7198,443.255,550.9682,579.8503,1104.315,667.8557,539.925,575.2631,629.7993,441.2163,533.9788,588.6848
"2023-06-05 15:10:00",40,"NAN",12.09,272.1712,372.0692,528.2023,582.5686,439.8571,499.9998,555.0457,583.588,313.7953,437.1388,546.2112,576.1126,147.8083,310.5674,532.6196,571.6954,212.0285,433.571,529.5615,584.6074,283.5541,377.3359,533.639,586.4762,450.9003,506.2859,560.992,587.4955,527.6926,444.2744,553.6865,580.6998,1323.479,768.943,543.6627,574.0739,730.0371,445.9733,534.6583,589.1945
"2023-06-05 15:15:00",41,"NAN",12.09,274.2099,371.7294,528.712,582.7385,441.2163,498.6407,555.0457,582.5686,305.1307,437.8184,546.0413,576.6223,183.4862,307.3394,530.2411,571.5255,211.6887,432.7216,529.2217,585.4568,284.5735,377.166,533.639,586.9858,449.8809,504.2472,561.1619,587.4955,468.7392,443.7647,553.5166,581.2095,1166.496,670.7439,540.2648,574.7535,639.6532,441.3862,532.1099,589.0246
"2023-06-05 15:20:00",42,"NAN",12.09,273.5303,370.5401,527.183,583.2482,439.6872,497.2815,555.0457,583.9277,292.3886,436.4592,546.7208,577.4717,116.8875,281.0057,531.2604,568.1276,177.37,431.5323,528.8819,585.7966,283.0444,374.9574,531.0905,585.7966,448.3519,500.1697,559.9726,586.6461,459.9047,441.3862,552.3274,580.1901,1128.44,656.133,537.0369,575.2631,617.397,442.7453,532.6196,591.4031
"2023-06-05 15:25:00",43,"NAN",12.09,275.0594,369.8606,526.3335,583.0783,439.6872,494.0535,555.7253,583.588,284.2337,435.4399,546.551,577.4717,69.317,263.3366,531.4303,572.7147,147.8083,431.7022,527.5228,586.6461,284.2337,373.938,529.7314,585.7966,447.5024,497.9611,558.9532,586.816,453.1089,439.3474,551.6478,580.0202,1096.33,643.5608,538.396,575.2631,595.3107,440.027,531.7701,588.0052
"2023-06-05 15:30:00",44,"NAN",12.34,301.0573,378.0206,532.6268,587.1637,458.8915,501.026,562.8684,587.8433,698.4462,444.7901,558.1113,581.727,1817.047,1005.11,550.6359,577.1398,984.8923,456.6829,534.1559,589.882,301.567,373.7732,528.2095,581.2173,459.4012,497.1183,558.9608,582.4066,728.348,442.2416,555.7328,576.6301,1983.037,1029.745,547.5777,571.7031,1034.162,459.9109,529.7385,584.4453
"2023-06-05 15:35:00",45,"NAN",12.32,301.9028,379.7146,534.6585,588.3452,462.6232,503.228,566.7686,589.1947,693.1702,448.5219,561.332,582.7387,1754.672,994.0537,551.3082,579.1709,954.1284,460.2447,535.508,590.0442,302.5824,377.3361,531.9402,584.7775,462.4533,501.8688,563.8804,586.1366,702.3445,446.1434,559.2932,579.8505,1881.074,984.5396,551.6479,567.6181,971.7975,457.5263,528.7122,584.9473
"2023-06-05 15:40:00",46,"NAN",12.32,305.3007,379.7146,534.9983,589.0248,463.1328,502.0387,566.2589,589.0248,670.7441,447.6725,561.1621,583.2484,1755.352,993.544,552.3276,577.9816,956.507,461.9436,536.5273,590.8937,313.9653,386.1706,539.7554,588.0054,466.8705,503.0581,567.1084,588.1754,681.2776,449.3714,562.6912,582.5688,1887.02,990.1461,556.405,577.3021,977.2341,467.8899,534.9983,589.7044
"2023-06-05 15:45:00",47,"NAN",12.31,306.8298,380.5641,535.3381,589.0248,465.5114,503.0581,567.9579,591.0635,688.5831,448.1821,561.8417,583.5882,1757.051,994.2236,554.3663,576.1128,950.9005,462.6232,536.6973,590.7238,310.9072,381.9232,536.0176,589.0248,469.5889,503.5678,569.1472,589.7044,700.8155,450.051,564.2202,583.2484,1890.248,993.2042,557.4244,578.3214,974.5158,469.5889,536.8671,590.5538
"2023-06-05 15:50:00",48,"NAN",12.31,309.0384,380.9038,535.8478,590.0442,467.3802,502.2086,568.9772,590.5538,698.7767,448.0122,561.5019,583.928,1756.881,993.7139,553.6867,577.472,943.7649,464.1522,535.8478,591.0635,312.6062,382.4329,536.1876,589.7044,471.9674,502.7183,570.1665,590.384,711.1791,449.5413,564.3901,583.4183,1892.117,994.9031,556.575,577.6418,968.0598,470.7781,536.8671,590.384
"2023-06-05 15:55:00",49,"NAN",12.3,309.8857,380.3915,534.6548,589.8701,467.2071,499.147,567.9539,589.5303,652.2211,448.6887,563.027,584.6035,1735.462,989.4596,559.2893,580.526,930.1667,465.5081,537.373,592.2487,311.075,379.2022,532.7859,586.6422,469.0759,497.4481,567.1044,586.8121,654.7695,447.6693,562.6872,582.0551,1846.742,975.1885,554.7022,580.1862,936.7926,469.0759,535.3344,589.5303
"2023-06-05 16:00:00",50,"NAN",12.29,310.737,380.054,533.9784,589.5339,468.2292,496.9414,568.9766,589.364,656.3024,448.5215,563.54,584.9467,1739.889,992.3537,558.2733,583.5876,929.4927,466.3604,536.6967,592.4221,311.4166,378.6948,531.9396,586.3058,468.9088,495.5822,566.5981,587.3253,659.3605,446.6526,562.6906,581.8886,1855.248,979.4417,560.312,578.3209,939.1767,467.8894,534.658,588.6844
"2023-06-05 16:05:00",51,"NAN",12.28,311.9223,379.8792,533.4619,589.6962,469.0727,495.2361,568.7994,589.5263,659.3521,447.8361,563.7027,584.7693,1742.246,993.7001,559.1156,583.0704,929.8206,466.6942,537.0296,592.0747,312.4319,377.8405,531.0834,585.9586,469.5823,493.1974,566.421,586.2983,663.5994,446.3071,562.1736,581.5414,1861.51,982.827,559.9651,580.0123,941.2034,469.7522,533.4619,589.0167
"2023-06-05 16:10:00",52,"NAN",12.28,313.7948,379.7138,532.9586,589.8732,469.7578,493.3732,568.8062,590.3828,660.3793,447.5017,564.2191,585.286,1741.587,994.3915,559.8018,583.2473,927.1134,466.8696,536.6962,592.2516,314.4744,377.6751,530.4101,586.3054,470.2675,491.6742,566.7675,586.3054,666.1557,445.9726,563.1997,581.7182,1864.251,985.5571,559.8018,577.131,940.535,470.4374,533.9779,588.8538
"2023-06-05 16:15:00",53,"NAN",12.28,315.4943,379.3747,532.7895,589.8741,470.778,491.1653,569.1469,589.8741,660.3803,446.9927,564.3899,585.4568,1742.779,995.5824,557.764,582.9084,924.0568,468.0596,536.6971,592.5924,314.9846,376.4865,528.712,585.117,470.2683,488.2771,565.9189,585.4568,667.1761,444.6142,562.1813,580.5298,1870.879,991.6748,558.6135,578.4911,941.7258,469.9285,532.2798,588.1751
"2023-06-05 16:20:00",54,"NAN",12.27,316.8535,379.2048,531.7701,590.2139,471.2876,490.4857,569.4867,590.8934,659.361,446.6529,564.7297,585.4568,1740.061,996.262,559.8027,578.4911,927.1149,467.55,536.1874,592.5924,316.5136,376.1467,528.2023,585.4568,471.1177,486.2384,566.7684,585.4568,666.6664,443.9346,562.5211,581.2095,1869.86,993.8834,556.2349,578.1514,946.6528,470.2683,531.94,588.1751
"2023-06-05 16:25:00",55,"NAN",12.27,318.3825,378.865,531.0905,590.0439,471.9672,487.2577,570.1663,590.2139,660.5502,446.3131,565.2394,585.6267,1739.381,997.6212,559.8027,582.7385,921.3384,468.3994,534.9981,592.7623,317.8728,375.9768,527.6926,585.6267,471.7973,484.1996,566.4286,586.3063,668.1955,443.0851,563.2006,581.0396,1869.52,996.262,559.293,578.4911,941.2161,470.2683,531.94,586.9858
"2023-06-05 16:30:00",56,"NAN",12.26,319.5717,379.2048,530.5809,590.5536,472.8167,484.8792,569.8265,590.3837,663.0986,446.1432,565.4092,585.4568,1739.721,998.3007,559.293,582.7385,919.8094,468.9091,535.5078,592.5924,319.5717,375.9768,527.3528,585.7966,473.1565,481.991,566.7684,585.9665,671.4235,443.255,563.0307,581.5493,1870.709,997.791,556.0651,578.3212,940.3666,471.2876,531.7701,588.1751
